Row ID;Order ID;Order Date;Shipping Date;Shipping Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
8758;CA-2019-114307;17/05/2020;21/05/2020;Standard;MF-17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;OFF-PA-10004100;Office Supplies;Paper;Xerox 216;5184;8;0;248832
8759;CA-2019-114307;17/05/2020;21/05/2020;Standard;MF-17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;2742;3;0;93228
8760;CA-2019-114307;17/05/2020;21/05/2020;Standard;MF-17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;54;3;0;2592
8761;CA-2019-159891;27/11/2019;03/12/2019;Standard;BF-11170;Ben Ferrer;Home Office;United States;Atlanta;Georgia;30318;South;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;127099;1;0;635495
8762;CA-2019-159891;27/11/2019;03/12/2019;Standard;BF-11170;Ben Ferrer;Home Office;United States;Atlanta;Georgia;30318;South;OFF-EN-10004483;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;12536;8;0;589192
8763;CA-2019-112578;24/10/2020;28/10/2020;Standard;FO-14305;Frank Olsen;Consumer;United States;Sacramento;California;95823;West;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;1403;1;0;40687
8764;CA-2019-112578;24/10/2020;28/10/2020;Standard;FO-14305;Frank Olsen;Consumer;United States;Sacramento;California;95823;West;OFF-SU-10002557;Office Supplies;Supplies;Fiskars Spring-Action Scissors;2796;2;0;72696
8765;CA-2018-107083;17/09/2019;23/09/2019;Standard;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;5344;2;2;7348
8766;CA-2018-107083;17/09/2019;23/09/2019;Standard;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-BI-10000756;Office Supplies;Binders;Storex DuraTech Recycled Plastic Frosted Binders;1696;2;8;-2544
8767;CA-2018-107083;17/09/2019;23/09/2019;Standard;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-AP-10004136;Office Supplies;Appliances;Kensington 6 Outlet SmartSocket Surge Protector;24588;3;8;-67617
8768;CA-2018-107083;17/09/2019;23/09/2019;Standard;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-BI-10002194;Office Supplies;Binders;Cardinal Hold-It CD Pocket;798;5;8;-13167
8769;CA-2018-151722;01/08/2019;05/08/2019;Standard;IL-15100;Ivan Liston;Consumer;United States;Columbus;Ohio;43229;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;288;4;2;576
8774;CA-2018-132276;20/12/2018;25/12/2018;Standard;LC-16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFF-AP-10000804;Office Supplies;Appliances;Hoover Portapower Portable Vacuum;2688;6;0;672
8775;CA-2018-132276;20/12/2018;25/12/2018;Standard;LC-16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;10896;2;2;38136
8779;CA-2020-135377;09/10/2021;14/10/2021;Standard;BP-11095;Bart Pistole;Corporate;United States;New York City;New York;10024;East;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;287976;3;2;71994
8783;CA-2019-116911;11/07/2020;16/07/2020;Standard;JD-16150;Justin Deggeller;Corporate;United States;Twin Falls;Idaho;83301;West;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;20416;4;2;66352
8784;CA-2019-116911;11/07/2020;16/07/2020;Standard;JD-16150;Justin Deggeller;Corporate;United States;Twin Falls;Idaho;83301;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;112839;3;0;2595297
8785;US-2020-129224;11/01/2021;17/01/2021;Standard;AS-10630;Ann Steele;Home Office;United States;Knoxville;Tennessee;37918;South;OFF-LA-10003190;Office Supplies;Labels;Avery 474;4608;2;2;16704
8786;CA-2020-145765;24/03/2021;29/03/2021;Standard;CM-11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;TEC-PH-10001305;Technology;Phones;Panasonic KX TS208W Corded phone;19596;5;2;19596
8787;CA-2020-145765;24/03/2021;29/03/2021;Standard;CM-11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;OFF-PA-10001534;Office Supplies;Paper;Xerox 230;15552;3;2;54432
8788;CA-2020-145765;24/03/2021;29/03/2021;Standard;CM-11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;TEC-AC-10000844;Technology;Accessories;Logitech˜Gaming G510s - Keyboard;271968;4;2;543936
8789;CA-2020-126914;11/04/2021;15/04/2021;Standard;JE-15715;Joe Elijah;Consumer;United States;Monroe;North Carolina;28110;South;FUR-CH-10000847;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;698352;3;2;523764
8790;CA-2020-126914;11/04/2021;15/04/2021;Standard;JE-15715;Joe Elijah;Consumer;United States;Monroe;North Carolina;28110;South;FUR-BO-10000468;Furniture;Bookcases;O'Sullivan 2-Shelf Heavy-Duty Bookcases;77728;2;2;-38864
8791;CA-2018-169572;03/07/2019;09/07/2019;Standard;AG-10525;Andy Gerbode;Corporate;United States;Richmond;Virginia;23223;South;OFF-BI-10002799;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";4662;9;0;214452
8792;CA-2020-162075;12/01/2021;18/01/2021;Standard;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;537544;7;2;470351
8797;CA-2019-106397;02/05/2020;08/05/2020;Standard;MJ-17740;Max Jones;Consumer;United States;Orem;Utah;84057;West;OFF-PA-10003441;Office Supplies;Paper;Xerox 226;1296;2;0;62208
8798;CA-2019-106397;02/05/2020;08/05/2020;Standard;MJ-17740;Max Jones;Consumer;United States;Orem;Utah;84057;West;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;4598;2;0;128744
8799;US-2019-150140;31/01/2020;04/02/2020;Standard;VM-21685;Valerie Mitchum;Home Office;United States;Burlington;Vermont;;East;TEC-PH-10002555;Technology;Phones;Nortel Meridian M5316 Digital phone;129475;5;0;336635
8801;CA-2020-148992;19/09/2021;23/09/2021;Standard;CS-12250;Chris Selesnick;Corporate;United States;Chicago;Illinois;60623;Central;OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;10688;2;2;37408
8806;US-2020-100398;15/06/2021;19/06/2021;Standard;DO-13435;Denny Ordway;Consumer;United States;Salt Lake City;Utah;84106;West;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";10272;3;2;37236
8807;CA-2019-113082;08/07/2020;12/07/2020;Standard;MC-17590;Matt Collister;Corporate;United States;Utica;New York;13501;East;FUR-FU-10002813;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;4048;2;0;145728
8808;US-2020-110646;22/08/2021;27/08/2021;Standard;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;33282;3;7;-27735
8809;US-2020-110646;22/08/2021;27/08/2021;Standard;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002807;Technology;Phones;Motorla HX550 Universal Bluetooth Headset;11865;5;4;19775
8810;US-2020-110646;22/08/2021;27/08/2021;Standard;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10001404;Office Supplies;Labels;Avery 517;1476;5;2;49815
8811;CA-2020-120614;26/03/2021;31/03/2021;Standard;SM-20950;Suzanne McNair;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;3752;4;0;180096
8812;US-2019-140172;02/01/2020;07/01/2020;Standard;SP-20650;Stephanie Phelps;Corporate;United States;Jackson;Michigan;49201;Central;OFF-AP-10004233;Office Supplies;Appliances;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room;207144;3;1;483336
8813;US-2019-140172;02/01/2020;07/01/2020;Standard;SP-20650;Stephanie Phelps;Corporate;United States;Jackson;Michigan;49201;Central;OFF-AR-10002766;Office Supplies;Art;Prang Drawing Pencil Set;139;5;0;3753
8814;CA-2018-127754;22/05/2019;27/05/2019;Standard;CK-12760;Cyma Kinney;Corporate;United States;Glendale;Arizona;85301;West;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;266352;3;2;133176
8820;CA-2018-142930;24/09/2019;28/09/2019;Standard;EB-14170;Evan Bailliet;Consumer;United States;Austin;Texas;78745;Central;OFF-PA-10003395;Office Supplies;Paper;Xerox 1941;33552;4;2;117432
8821;CA-2020-100622;30/08/2021;03/09/2021;Standard;DK-13090;Dave Kipp;Consumer;United States;Orlando;Florida;32839;South;TEC-CO-10003236;Technology;Copiers;Canon Image Class D660 Copier;959984;2;2;3119948
8822;CA-2020-100622;30/08/2021;03/09/2021;Standard;DK-13090;Dave Kipp;Consumer;United States;Orlando;Florida;32839;South;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;4086;2;7;-29964
8823;CA-2020-100622;30/08/2021;03/09/2021;Standard;DK-13090;Dave Kipp;Consumer;United States;Orlando;Florida;32839;South;OFF-AR-10004010;Office Supplies;Art;Hunt Boston Vacuum Mount KS Pencil Sharpener;55984;2;2;41988
8824;CA-2020-100622;30/08/2021;03/09/2021;Standard;DK-13090;Dave Kipp;Consumer;United States;Orlando;Florida;32839;South;OFF-PA-10002947;Office Supplies;Paper;Xerox 1923;10688;2;2;37408
8829;CA-2018-115168;01/04/2019;05/04/2019;Standard;BB-11545;Brenda Bowman;Corporate;United States;Saint Charles;Missouri;63301;Central;OFF-PA-10000528;Office Supplies;Paper;Xerox 1981;1056;2;0;4752
8832;CA-2018-145324;11/09/2019;15/09/2019;Standard;DH-13675;Duane Huffman;Home Office;United States;Harrisonburg;Virginia;22801;South;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;3996;2;0;143856
8833;CA-2018-153423;18/04/2019;23/04/2019;Standard;SW-20455;Shaun Weien;Consumer;United States;Rochester;New York;14609;East;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1217568;2;2;456588
8834;US-2020-132675;21/07/2021;25/07/2021;Standard;KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South;OFF-ST-10004950;Office Supplies;Storage;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;1551;1;0;38775
8835;US-2020-132675;21/07/2021;25/07/2021;Standard;KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces˜Headset;899;2;0;25172
8836;US-2020-132675;21/07/2021;25/07/2021;Standard;KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South;OFF-AR-10000614;Office Supplies;Art;Barrel Sharpener;1428;4;0;37128
8837;US-2020-132675;21/07/2021;25/07/2021;Standard;KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South;OFF-AR-10000034;Office Supplies;Art;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;1272;3;0;49608
8838;US-2020-132675;21/07/2021;25/07/2021;Standard;KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South;OFF-LA-10003766;Office Supplies;Labels;Self-Adhesive Removable Labels;1575;5;0;756
8842;US-2019-112396;06/12/2019;10/12/2019;Standard;JR-16210;Justin Ritter;Corporate;United States;San Francisco;California;94110;West;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;8997;3;0;395868
8843;US-2019-112396;06/12/2019;10/12/2019;Standard;JR-16210;Justin Ritter;Corporate;United States;San Francisco;California;94110;West;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;3186;2;0;11151
8845;CA-2020-156664;14/10/2021;19/10/2021;Standard;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;7236;3;7;-603
8846;CA-2020-156664;14/10/2021;19/10/2021;Standard;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4824;3;2;17487
8847;CA-2020-156664;14/10/2021;19/10/2021;Standard;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10002222;Office Supplies;Paper;"Xerox Color Copier Paper, 11"" x 17"", Ream";9136;5;2;29692
8848;CA-2020-156664;14/10/2021;19/10/2021;Standard;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;130112;2;2;130112
8856;CA-2020-163671;20/10/2021;26/10/2021;Standard;DP-13105;Dave Poirier;Corporate;United States;Meridian;Idaho;83642;West;OFF-BI-10001679;Office Supplies;Binders;GBC Instant Index System for Binding Systems;21312;3;2;7992
8857;CA-2020-135909;09/08/2021;16/08/2021;Standard;JW-15220;Jane Waco;Corporate;United States;Sacramento;California;95823;West;TEC-AC-10002335;Technology;Accessories;Logitech Media Keyboard K200;20994;6;0;398886
8858;CA-2020-135909;09/08/2021;16/08/2021;Standard;JW-15220;Jane Waco;Corporate;United States;Sacramento;California;95823;West;TEC-PH-10003187;Technology;Phones;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;31984;2;2;-7996
8859;CA-2020-135909;09/08/2021;16/08/2021;Standard;JW-15220;Jane Waco;Corporate;United States;Sacramento;California;95823;West;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;508396;5;2;1906485
8860;US-2020-114356;16/06/2021;22/06/2021;Standard;TT-21460;Tonja Turnell;Home Office;United States;Charlotte;North Carolina;28205;South;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces˜Headset;3596;1;2;3596
8861;CA-2018-125934;08/07/2019;15/07/2019;Standard;SN-20560;Skye Norling;Home Office;United States;Paterson;New Jersey;7501;East;OFF-LA-10000414;Office Supplies;Labels;Avery 503;3105;3;0;14904
8862;CA-2018-125934;08/07/2019;15/07/2019;Standard;SN-20560;Skye Norling;Home Office;United States;Paterson;New Jersey;7501;East;FUR-FU-10002107;Furniture;Furnishings;Eldon Pizzaz Desk Accessories;892;4;0;39248
8863;CA-2018-125934;08/07/2019;15/07/2019;Standard;SN-20560;Skye Norling;Home Office;United States;Paterson;New Jersey;7501;East;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;2096;4;0;96416
8864;CA-2018-125934;08/07/2019;15/07/2019;Standard;SN-20560;Skye Norling;Home Office;United States;Paterson;New Jersey;7501;East;OFF-AP-10003860;Office Supplies;Appliances;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;11104;4;0;299808
8865;CA-2018-125934;08/07/2019;15/07/2019;Standard;SN-20560;Skye Norling;Home Office;United States;Paterson;New Jersey;7501;East;OFF-PA-10000556;Office Supplies;Paper;Xerox 208;3888;6;0;186624
8866;CA-2018-158148;16/10/2019;22/10/2019;Standard;JM-15865;John Murray;Consumer;United States;Arlington;Virginia;22204;South;OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;3627;3;0;10881
8869;CA-2019-158260;30/08/2020;03/09/2020;Standard;CC-12475;Cindy Chapman;Consumer;United States;San Diego;California;92037;West;TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;6864;2;2;7722
8870;CA-2020-101805;27/09/2021;02/10/2021;Standard;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;1592;5;2;5373
8871;CA-2020-101805;27/09/2021;02/10/2021;Standard;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;7068;12;0;310992
8872;CA-2020-101805;27/09/2021;02/10/2021;Standard;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";54124;4;0;54124
8876;US-2019-141264;08/06/2020;14/06/2020;Standard;CT-11995;Carol Triggs;Consumer;United States;Irving;Texas;75061;Central;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;185376;2;2;-34758
8877;US-2019-141264;08/06/2020;14/06/2020;Standard;CT-11995;Carol Triggs;Consumer;United States;Irving;Texas;75061;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;58924;1;8;-1532024
8878;CA-2020-126928;14/07/2021;20/07/2021;Standard;GZ-14470;Gary Zandusky;Consumer;United States;Morristown;New Jersey;7960;East;TEC-MA-10004626;Technology;Machines;Lexmark 20R1285 X6650 Wireless All-in-One Printer;480;4;0;2256
8879;CA-2020-126928;14/07/2021;20/07/2021;Standard;GZ-14470;Gary Zandusky;Consumer;United States;Morristown;New Jersey;7960;East;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;3405;3;0;9534
8883;US-2020-115252;16/08/2021;21/08/2021;Standard;MY-18295;Muhammed Yedwab;Corporate;United States;Durham;North Carolina;27707;South;TEC-PH-10004071;Technology;Phones;PayAnywhere Card Reader;15984;2;2;13986
8884;US-2020-115252;16/08/2021;21/08/2021;Standard;MY-18295;Muhammed Yedwab;Corporate;United States;Durham;North Carolina;27707;South;OFF-PA-10001667;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);14352;3;2;4485
8885;CA-2017-107398;21/06/2018;26/06/2018;Standard;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;6528;4;7;-45696
8886;CA-2017-107398;21/06/2018;26/06/2018;Standard;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;2862;3;7;-22896
8887;CA-2017-107398;21/06/2018;26/06/2018;Standard;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;20856;8;7;-166848
8889;CA-2020-103968;27/09/2021;03/10/2021;Standard;ML-17755;Max Ludwig;Home Office;United States;Stockton;California;95207;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";62964;9;0;1070388
8893;CA-2018-111038;27/09/2019;02/10/2019;Standard;LC-16960;Lindsay Castell;Home Office;United States;San Diego;California;92037;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;2676672;9;2;2676672
8894;CA-2017-124723;01/06/2018;08/06/2018;Standard;GZ-14470;Gary Zandusky;Consumer;United States;Texas City;Texas;77590;Central;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;48923;2;3;41934
8895;CA-2019-167241;10/06/2020;17/06/2020;Standard;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;31203;3;0;436842
8896;CA-2019-167241;10/06/2020;17/06/2020;Standard;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";1794;3;0;30498
8897;CA-2019-167241;10/06/2020;17/06/2020;Standard;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;1656;3;2;1035
8898;CA-2019-167241;10/06/2020;17/06/2020;Standard;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;3752;4;0;180096
8901;CA-2019-150483;26/03/2020;30/03/2020;Standard;BP-11290;Beth Paige;Consumer;United States;Decatur;Illinois;62521;Central;FUR-FU-10001379;Furniture;Furnishings;"Executive Impressions 16-1/2"" Circular Wall Clock";32064;3;6;-128256
8902;CA-2019-150483;26/03/2020;30/03/2020;Standard;BP-11290;Beth Paige;Consumer;United States;Decatur;Illinois;62521;Central;OFF-PA-10001846;Office Supplies;Paper;Xerox 1899;18496;4;2;67048
8903;CA-2019-150483;26/03/2020;30/03/2020;Standard;BP-11290;Beth Paige;Consumer;United States;Decatur;Illinois;62521;Central;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;191079;3;3;-382158
8904;CA-2019-150483;26/03/2020;30/03/2020;Standard;BP-11290;Beth Paige;Consumer;United States;Decatur;Illinois;62521;Central;OFF-PA-10004621;Office Supplies;Paper;Xerox 212;10368;2;2;36288
8909;CA-2018-109603;22/11/2018;28/11/2018;Standard;EM-13825;Elizabeth Moffitt;Corporate;United States;Moreno Valley;California;92553;West;OFF-PA-10003790;Office Supplies;Paper;Xerox 1991;18272;8;0;840512
8910;CA-2020-160661;24/08/2021;28/08/2021;Standard;SA-20830;Sue Ann Reed;Consumer;United States;Everett;Massachusetts;2149;East;OFF-LA-10002475;Office Supplies;Labels;Avery 519;2193;3;0;103071
8911;CA-2020-102610;31/08/2021;04/09/2021;Standard;CA-12265;Christina Anderson;Consumer;United States;Chattanooga;Tennessee;37421;South;TEC-AC-10000303;Technology;Accessories;Logitech M510 Wireless Mouse;95976;3;2;155961
8912;CA-2020-102610;31/08/2021;04/09/2021;Standard;CA-12265;Christina Anderson;Consumer;United States;Chattanooga;Tennessee;37421;South;TEC-PH-10000127;Technology;Phones;iOttie XL Car Mount;143928;9;2;-323838
8913;CA-2020-102610;31/08/2021;04/09/2021;Standard;CA-12265;Christina Anderson;Consumer;United States;Chattanooga;Tennessee;37421;South;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;3564;2;7;-297
8914;CA-2020-102610;31/08/2021;04/09/2021;Standard;CA-12265;Christina Anderson;Consumer;United States;Chattanooga;Tennessee;37421;South;OFF-LA-10002195;Office Supplies;Labels;Avery 481;4928;2;2;17248
8915;US-2019-144057;04/03/2020;08/03/2020;Standard;CV-12805;Cynthia Voltz;Corporate;United States;Austin;Texas;78745;Central;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;856656;6;2;107082
8916;US-2019-144057;04/03/2020;08/03/2020;Standard;CV-12805;Cynthia Voltz;Corporate;United States;Austin;Texas;78745;Central;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;13184;4;8;-204352
8917;US-2019-144057;04/03/2020;08/03/2020;Standard;CV-12805;Cynthia Voltz;Corporate;United States;Austin;Texas;78745;Central;OFF-AP-10000390;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum;48784;4;8;-1317168
8918;US-2019-144057;04/03/2020;08/03/2020;Standard;CV-12805;Cynthia Voltz;Corporate;United States;Austin;Texas;78745;Central;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;7664;2;2;26824
8919;US-2019-144057;04/03/2020;08/03/2020;Standard;CV-12805;Cynthia Voltz;Corporate;United States;Austin;Texas;78745;Central;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;18528;6;8;-27792
8920;CA-2017-160276;27/01/2018;02/02/2018;Standard;AH-10690;Anna H?berlin;Corporate;United States;Virginia Beach;Virginia;23464;South;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;17768;2;0;461968
8921;CA-2017-132983;22/02/2018;27/02/2018;Standard;DS-13180;David Smith;Corporate;United States;Jamestown;New York;14701;East;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;15998;2;0;575928
8922;CA-2019-145709;30/07/2020;03/08/2020;Standard;AH-10690;Anna H?berlin;Corporate;United States;Coral Gables;Florida;33134;South;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;5268;3;2;19755
8923;CA-2019-145709;30/07/2020;03/08/2020;Standard;AH-10690;Anna H?berlin;Corporate;United States;Coral Gables;Florida;33134;South;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;11568;3;2;26028
8924;CA-2020-133928;07/04/2021;13/04/2021;Standard;ZC-21910;Zuschuss Carroll;Consumer;United States;Hickory;North Carolina;28601;South;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";4572;4;7;-381
8925;CA-2019-168032;26/11/2019;30/11/2019;Standard;DF-13135;David Flashing;Consumer;United States;Rockford;Illinois;61107;Central;TEC-PH-10004241;Technology;Phones;Nokia Lumia 1020;1439968;4;2;1439968
8926;CA-2019-168032;26/11/2019;30/11/2019;Standard;DF-13135;David Flashing;Consumer;United States;Rockford;Illinois;61107;Central;OFF-BI-10000546;Office Supplies;Binders;Avery Durable Binders;1728;3;8;-26784
8927;CA-2019-168032;26/11/2019;30/11/2019;Standard;DF-13135;David Flashing;Consumer;United States;Rockford;Illinois;61107;Central;FUR-TA-10004256;Furniture;Tables;Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables;6261;3;5;-538446
8929;US-2018-168704;07/02/2019;11/02/2019;Standard;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;60998;4;3;-113282
8930;US-2018-168704;07/02/2019;11/02/2019;Standard;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";211372;2;3;-45294
8931;US-2018-168704;07/02/2019;11/02/2019;Standard;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;TEC-PH-10001061;Technology;Phones;Apple iPhone 5C;239976;3;2;179982
8932;CA-2020-143252;14/10/2021;20/10/2021;Standard;HE-14800;Harold Engle;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;9995;5;0;229885
